municipio,regiao,ano,tipo_crime,quantidade,fonte
Goioxim,RGI de Guarapuava,2018,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Goioxim,RGI de Guarapuava,2023,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Goioxim,RGI de Guarapuava,2024,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Goioxim,RGI de Guarapuava,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Goioxim,RGI de Guarapuava,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Goioxim,RGI de Guarapuava,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Goioxim,RGI de Guarapuava,2018,Perturbação do Sossego/Tranquilidade,3.0,Crimes gerais
Goioxim,RGI de Guarapuava,2019,Perturbação do Sossego/Tranquilidade,4.0,Crimes gerais
Goioxim,RGI de Guarapuava,2020,Perturbação do Sossego/Tranquilidade,6.0,Crimes gerais
Goioxim,RGI de Guarapuava,2021,Perturbação do Sossego/Tranquilidade,4.0,Crimes gerais
Goioxim,RGI de Guarapuava,2022,Perturbação do Sossego/Tranquilidade,2.0,Crimes gerais
Goioxim,RGI de Guarapuava,2023,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
Goioxim,RGI de Guarapuava,2024,Perturbação do Sossego/Tranquilidade,12.0,Crimes gerais
Goioxim,RGI de Guarapuava,2020,Roubos de Veículos,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Armas de Fogo Apreendidas,7.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Armas de Fogo Apreendidas,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Armas de Fogo Apreendidas,5.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Armas de Fogo Apreendidas,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Armas de Fogo Apreendidas,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Armas de Fogo Apreendidas,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Crimes de Ameaça,44.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Crimes de Ameaça,45.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Crimes de Ameaça,39.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Crimes de Ameaça,37.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Crimes de Ameaça,55.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Crimes de Ameaça,36.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Crimes de Ameaça,46.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Crimes de Estelionato,6.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Crimes de Estelionato,5.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Crimes de Estelionato,5.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Crimes de Estelionato,14.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Crimes de Estelionato,24.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Crimes de Estelionato,26.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Crimes de Estelionato,23.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Crimes de Estupro,7.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Crimes de Estupro,8.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Crimes de Estupro,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Crimes de Estupro,6.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Crimes de Estupro,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Crimes de Estupro,4.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Crimes de Estupro,6.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Crimes de Furto,73.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Crimes de Furto,35.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Crimes de Furto,41.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Crimes de Furto,29.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Crimes de Furto,43.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Crimes de Furto,26.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Crimes de Furto,22.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Crimes de Lesão Corporal,25.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Crimes de Lesão Corporal,34.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Crimes de Lesão Corporal,26.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Crimes de Lesão Corporal,23.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Crimes de Lesão Corporal,36.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Crimes de Lesão Corporal,28.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Crimes de Lesão Corporal,40.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Crimes de Roubo,8.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Crimes de Roubo,5.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Crimes de Roubo,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Crimes de Roubo,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Crimes de Roubo,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Crimes de Roubo,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Furtos de Veículos,5.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Furtos de Veículos,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Furtos de Veículos,4.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Furtos de Veículos,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Furtos de Veículos,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Furtos de Veículos,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,7.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,5.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Perturbação do Sossego/Tranquilidade,6.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Perturbação do Sossego/Tranquilidade,16.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2020,Perturbação do Sossego/Tranquilidade,7.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2021,Perturbação do Sossego/Tranquilidade,12.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2022,Perturbação do Sossego/Tranquilidade,18.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Perturbação do Sossego/Tranquilidade,16.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2024,Perturbação do Sossego/Tranquilidade,13.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2018,Roubos de Veículos,3.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2019,Roubos de Veículos,1.0,Crimes gerais
Grandes Rios,RGI de Ivaiporã,2023,Roubos de Veículos,1.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Armas de Fogo Apreendidas,38.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Armas de Fogo Apreendidas,33.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Armas de Fogo Apreendidas,50.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Armas de Fogo Apreendidas,43.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Armas de Fogo Apreendidas,49.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Armas de Fogo Apreendidas,39.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Armas de Fogo Apreendidas,14.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Crimes de Ameaça,299.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Crimes de Ameaça,342.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Crimes de Ameaça,238.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Crimes de Ameaça,228.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Crimes de Ameaça,306.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Crimes de Ameaça,384.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Crimes de Ameaça,349.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Crimes de Estelionato,78.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Crimes de Estelionato,75.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Crimes de Estelionato,133.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Crimes de Estelionato,208.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Crimes de Estelionato,308.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Crimes de Estelionato,347.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Crimes de Estelionato,357.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Crimes de Estupro,27.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Crimes de Estupro,32.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Crimes de Estupro,28.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Crimes de Estupro,18.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Crimes de Estupro,33.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Crimes de Estupro,20.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Crimes de Estupro,41.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Crimes de Furto,479.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Crimes de Furto,382.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Crimes de Furto,365.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Crimes de Furto,372.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Crimes de Furto,350.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Crimes de Furto,322.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Crimes de Furto,375.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Crimes de Lesão Corporal,225.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Crimes de Lesão Corporal,248.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Crimes de Lesão Corporal,229.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Crimes de Lesão Corporal,191.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Crimes de Lesão Corporal,245.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Crimes de Lesão Corporal,288.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Crimes de Lesão Corporal,352.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Crimes de Roubo,141.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Crimes de Roubo,142.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Crimes de Roubo,77.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Crimes de Roubo,116.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Crimes de Roubo,100.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Crimes de Roubo,67.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Crimes de Roubo,65.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Furtos de Veículos,114.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Furtos de Veículos,62.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Furtos de Veículos,47.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Furtos de Veículos,29.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Furtos de Veículos,42.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Furtos de Veículos,45.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Furtos de Veículos,38.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Ocorrências Envolvendo Tráfico de Drogas,119.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Ocorrências Envolvendo Tráfico de Drogas,129.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Ocorrências Envolvendo Tráfico de Drogas,174.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Ocorrências Envolvendo Tráfico de Drogas,110.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Ocorrências Envolvendo Tráfico de Drogas,141.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Ocorrências Envolvendo Tráfico de Drogas,157.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Ocorrências Envolvendo Tráfico de Drogas,135.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,61.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,58.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,67.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,37.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,56.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,45.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,22.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Perturbação do Sossego/Tranquilidade,29.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Perturbação do Sossego/Tranquilidade,68.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Perturbação do Sossego/Tranquilidade,28.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Perturbação do Sossego/Tranquilidade,53.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Perturbação do Sossego/Tranquilidade,59.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Perturbação do Sossego/Tranquilidade,59.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Perturbação do Sossego/Tranquilidade,100.0,Crimes gerais
Guaíra,RGI de Toledo,2018,Roubos de Veículos,52.0,Crimes gerais
Guaíra,RGI de Toledo,2019,Roubos de Veículos,58.0,Crimes gerais
Guaíra,RGI de Toledo,2020,Roubos de Veículos,19.0,Crimes gerais
Guaíra,RGI de Toledo,2021,Roubos de Veículos,46.0,Crimes gerais
Guaíra,RGI de Toledo,2022,Roubos de Veículos,52.0,Crimes gerais
Guaíra,RGI de Toledo,2023,Roubos de Veículos,35.0,Crimes gerais
Guaíra,RGI de Toledo,2024,Roubos de Veículos,22.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Armas de Fogo Apreendidas,1.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Armas de Fogo Apreendidas,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Armas de Fogo Apreendidas,1.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Armas de Fogo Apreendidas,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Armas de Fogo Apreendidas,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Armas de Fogo Apreendidas,9.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Armas de Fogo Apreendidas,5.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Crimes de Ameaça,45.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Crimes de Ameaça,73.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Crimes de Ameaça,63.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Crimes de Ameaça,44.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Crimes de Ameaça,59.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Crimes de Ameaça,62.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Crimes de Ameaça,68.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Crimes de Estelionato,1.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Crimes de Estelionato,7.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Crimes de Estelionato,15.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Crimes de Estelionato,21.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Crimes de Estelionato,27.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Crimes de Estelionato,47.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Crimes de Estelionato,50.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Crimes de Estupro,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Crimes de Estupro,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Crimes de Estupro,1.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Crimes de Estupro,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Crimes de Estupro,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Crimes de Estupro,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Crimes de Estupro,7.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Crimes de Furto,90.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Crimes de Furto,66.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Crimes de Furto,49.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Crimes de Furto,71.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Crimes de Furto,107.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Crimes de Furto,59.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Crimes de Furto,53.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Crimes de Lesão Corporal,33.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Crimes de Lesão Corporal,31.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Crimes de Lesão Corporal,16.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Crimes de Lesão Corporal,36.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Crimes de Lesão Corporal,36.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Crimes de Lesão Corporal,48.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Crimes de Lesão Corporal,80.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Crimes de Roubo,25.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Crimes de Roubo,21.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Crimes de Roubo,13.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Crimes de Roubo,16.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Crimes de Roubo,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Crimes de Roubo,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Crimes de Roubo,7.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Furtos de Veículos,9.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Furtos de Veículos,1.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Furtos de Veículos,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Furtos de Veículos,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Furtos de Veículos,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Furtos de Veículos,1.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Furtos de Veículos,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Ocorrências Envolvendo Tráfico de Drogas,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Ocorrências Envolvendo Tráfico de Drogas,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Ocorrências Envolvendo Tráfico de Drogas,7.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,5.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,6.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Perturbação do Sossego/Tranquilidade,6.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Perturbação do Sossego/Tranquilidade,9.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Perturbação do Sossego/Tranquilidade,9.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Perturbação do Sossego/Tranquilidade,14.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2023,Perturbação do Sossego/Tranquilidade,10.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2024,Perturbação do Sossego/Tranquilidade,26.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2018,Roubos de Veículos,4.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2019,Roubos de Veículos,6.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2020,Roubos de Veículos,6.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2021,Roubos de Veículos,11.0,Crimes gerais
Guairaçá,RGI de Paranavaí,2022,Roubos de Veículos,1.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2018,Armas de Fogo Apreendidas,3.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2019,Armas de Fogo Apreendidas,4.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2020,Armas de Fogo Apreendidas,4.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2021,Armas de Fogo Apreendidas,9.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2022,Armas de Fogo Apreendidas,4.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2024,Armas de Fogo Apreendidas,1.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2018,Crimes de Ameaça,73.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2019,Crimes de Ameaça,46.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2020,Crimes de Ameaça,40.0,Crimes gerais
Guamiranga,RGI de Guarapuava,2021,Crimes de Ameaça,40.0,Crimes gerais
